year,age,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn
2012,2,,3D9.1C2D423233 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,0
2012,2,,3D9.1C2D427310 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2CBD1552 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2CBE40CD ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D0BC91D ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,0
2012,2,,3D9.1C2D2D90A2 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D426829 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D8F20 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D7CBC ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D4243DD ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D3A6649 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2CFAE3B4 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D424C4E ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,0
2012,2,,3D9.1C2CFED431 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D996C ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2CFED342 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D76AF ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2CBD35A0 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2DB873 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D424F34 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D08A04F ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D423FAA ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D887A ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2DA96C ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,0
2012,2,,3D9.1C2D426927 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2DAAD1 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D8FCC ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D7B52 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D42320E ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D85E5 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D425811 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D08DDAD ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D7FA5 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D9A56 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2D9B9C ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D2DB1AE ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,1
2012,2,,3D9.1C2D422FD3 ,UpColSpChin_abvRIS,754.077.002,2010,1,0,0,0
2012,4,,3D9.1C2CDBFA1E ,UpColSpChin_abvRIS,754.077.003,2008,1,0,0,1
2012,4,,3D9.1C2C512F10 ,UpColSpChin_abvRIS,754.077.003,2008,1,0,0,1
2012,3,,3D9.1C2CCD708E ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,1
2012,3,,3D9.1C2CF6A9B4 ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,0
2012,3,,3D9.1C2CF42B67 ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,0
2012,3,,3D9.1C2CDDFAF0 ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,1
2012,3,,3D9.1C2CF56A27 ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,1
2012,3,,3D9.1C2D0C56AD ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,1
2012,3,,3D9.1C2CCD39B8 ,UpColSpChin_abvRIS,754.077.003,2009,1,0,0,1
2012,2,,3D9.1C2D0876B8 ,UpColSpChin_abvRIS,754.077.003,2010,1,0,0,1
2012,2,,3D9.1C2D0B9709 ,UpColSpChin_abvRIS,754.077.003,2010,1,0,0,1
2012,2,,3D9.1C2D0A70F8 ,UpColSpChin_abvRIS,754.077.003,2010,1,0,0,0
2012,2,,3D9.1C2CBD1705 ,UpColSpChin_abvRIS,754.077.003,2010,1,0,0,1
2012,2,,3D9.1C2D08D100 ,UpColSpChin_abvRIS,754.077.003,2010,1,0,0,1
2012,2,,3D9.1C2CFBEBD4 ,UpColSpChin_abvRIS,754.077.003,2010,1,0,0,0
2012,3,,3D9.1C2CF7E947 ,UpColSpChin_abvRIS,754.077.032,2009,1,0,0,1
2012,2,,3D9.1C2D08DCE0 ,UpColSpChin_abvRIS,754.086,2010,1,0,0,0
2012,2,,3D9.1C2D077D61 ,UpColSpChin_abvRIS,754.086,2010,1,0,0,1
2012,2,,3D9.1C2D0C36A3 ,UpColSpChin_abvRIS,754.086,2010,1,0,0,0
2012,3,,3D9.1C2CCD3BE1 ,UpColSpChin_abvRIS,754.089,2009,1,0,0,1
2012,3,,3D9.1C2CF64F16 ,UpColSpChin_abvRIS,754.089,2009,1,0,0,1
2012,3,,3D9.1C2CF79D30 ,UpColSpChin_abvRIS,754.089,2009,1,0,0,1
2012,3,,3D9.1C2CF73E39 ,UpColSpChin_abvRIS,754.089,2009,1,0,0,1
2012,2,,3D9.1C2CF64E84 ,UpColSpChin_abvRIS,754.089.002,2010,1,0,0,1
2012,3,,3D9.1C2CF612BC ,UpColSpChin_abvRIS,754.089.006,2009,1,0,0,1
2012,3,,3D9.1C2CF75D52 ,UpColSpChin_abvRIS,754.089.006,2009,1,0,0,1
2012,3,,3D9.1C2CF762FE ,UpColSpChin_abvRIS,754.090,2009,1,0,0,1
2012,2,,3D9.1BF25B5FA6 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1E43E6 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D254149 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,0
2012,2,,3D9.1BF25B639D ,UpColSpChin_abvRIS,754.090,2010,1,0,0,0
2012,2,,3D9.1C2D24FE36 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1FD7C2 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D19F894 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1967A0 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1D2F19 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D284F85 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1918A2 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D19020E ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1FC7A4 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1E7290 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D258AB6 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D25302F ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D18E1CD ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1FDC71 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D27DFF9 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,1
2012,2,,3D9.1C2D1EBB92 ,UpColSpChin_abvRIS,754.090,2010,1,0,0,0
2012,2,,3D9.1C2CF5CE38 ,UpColSpChin_abvRIS,754.090.011,2010,1,0,0,1
2012,2,,3D9.1C2D75F1F9 ,UpColSpChin_abvRIS,763,2010,1,0,0,1
2012,2,,3D9.1C2D803AC5 ,UpColSpChin_abvRIS,763,2010,1,0,0,1
2012,2,,3D9.1C2D751C05 ,UpColSpChin_abvRIS,763,2010,1,0,0,0
2012,2,,3D9.1C2D75A031 ,UpColSpChin_abvRIS,763,2010,1,0,0,1
2012,4,,3D9.1C2C514D1B ,UpColSpChin_abvRIS,778.002,2008,1,0,0,1
2012,3,,3D9.1C2CF6006A ,UpColSpChin_abvRIS,778.002,2009,1,0,0,1
2012,3,,3D9.1C2CCDAE21 ,UpColSpChin_abvRIS,778.002,2009,1,0,0,1
2012,3,,3D9.1C2CCD37F6 ,UpColSpChin_abvRIS,778.002,2009,1,0,0,1
2012,3,,3D9.1C2CF5C62F ,UpColSpChin_abvRIS,778.002,2009,1,0,0,1
2012,3,,3D9.1C2CC0AC7B ,UpColSpChin_abvRIS,778.002,2009,1,0,0,1
2012,3,,3D9.1C2CDD7D16 ,UpColSpChin_abvRIS,778.002,2009,1,0,0,1
2012,2,,3D9.1C2CBC3D2A ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D1129AA ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D077588 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,2,,3D9.1C2CF71EC3 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D09C331 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D0A7BE5 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D09AC4A ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,2,,3D9.1C2D0774F5 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D11295B ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D1189AD ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2CF76803 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,2,,3D9.1C2D09BE2A ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D09AD3E ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,2,,3D9.1C2D116E55 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D114335 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D0FF960 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D116E0E ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D0AE30E ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,2,,3D9.1C2D100DE5 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2CDDFC88 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2D09DA63 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,1
2012,2,,3D9.1C2CBC5624 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,2,,3D9.1C2CCD4580 ,UpColSpChin_abvRIS,778.002,2010,1,0,0,0
2012,3,,3D9.1C2CCD68BE ,UpColSpChin_abvRIS,778.011,2009,1,0,0,1
2012,3,,3D9.1C2CCD4078 ,UpColSpChin_abvRIS,778.011,2009,1,0,0,1
2012,3,,3D9.1C2CDD7A89 ,UpColSpChin_abvRIS,778.011,2009,1,0,0,1
2012,3,,3D9.1C2CDDF9E3 ,UpColSpChin_abvRIS,778.011,2009,1,0,0,1
2012,3,,3D9.1C2CDD7B11 ,UpColSpChin_abvRIS,778.011,2009,1,0,0,1
2012,3,,3D9.1C2CF75ACA ,UpColSpChin_abvRIS,778.011,2009,1,0,0,1
2012,2,,3D9.1C2D10DB8C ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2D0FFCFC ,UpColSpChin_abvRIS,778.011,2010,1,0,0,0
2012,2,,3D9.1C2D1001B6 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2D10031F ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2CDDA665 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2CCD4469 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2D048484 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2CCD6E25 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2D093341 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2D09BA9B ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,2,,3D9.1C2D09B060 ,UpColSpChin_abvRIS,778.011,2010,1,0,0,1
2012,4,,3D9.1C2C426416 ,UpColSpChin_abvRIS,778.017,2008,1,0,0,1
2012,3,,3D9.1C2CF72B61 ,UpColSpChin_abvRIS,778.017,2009,1,0,0,1
2012,2,,3D9.1C2CC0A76F ,UpColSpChin_abvRIS,778.017,2010,1,0,0,1
2012,3,,3D9.1C2CCD39AC ,UpColSpChin_abvRIS,778.022,2009,1,0,0,1
2012,2,,3D9.1C2D3F9412 ,UpColSpChin_abvRIS,843.036,2010,1,0,0,0
2012,2,,3D9.1C2D1CA93B ,UpColSpChin_abvRIS,843.036,2010,1,0,0,1
2012,2,,3D9.1C2D133350 ,UpColSpChin_abvRIS,843.066.002,2010,1,0,0,1
2012,4,,3D9.1C2D025943 ,UpColSpChin_abvRIS,843.066.003,2008,1,0,0,1
2012,2,,3D9.1C2D3F8EF3 ,UpColSpChin_abvRIS,843.066.003,2010,1,0,0,0
2012,2,,3D9.1C2D11E9AC ,UpColSpChin_abvRIS,843.066.003,2010,1,0,0,1
2012,2,,3D9.1C2D11D835 ,UpColSpChin_abvRIS,843.066.003,2010,1,0,0,1
2012,2,,3D9.1C2D3DA390 ,UpColSpChin_abvRIS,843.066.003,2010,1,0,0,1
2012,2,,3D9.1C2D425E60 ,UpColSpChin_abvRIS,843.066.003,2010,1,0,0,1
2012,2,,3D9.1C2D3F70AF ,UpColSpChin_abvRIS,843.066.003,2010,1,0,0,1
2012,2,,3D9.1C2CFD77BB ,UpColSpChin_abvRIS,843.080.001,2010,1,0,0,1
2012,2,,3D9.1C2CFDA175 ,UpColSpChin_abvRIS,843.080.001,2010,1,0,0,1
2012,2,,3D9.1C2C667942 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C65F96A ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C5DB1C3 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C66402F ,UpColSpChin_abvRIS,843.081,2010,1,0,0,0
2012,2,,3D9.1C2C6656E4 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C5DB71F ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C67F314 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,0
2012,2,,3D9.1C2C6665AA ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C669787 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C66837E ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C66A14C ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C667FFE ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C665F2B ,UpColSpChin_abvRIS,843.081,2010,1,0,0,0
2012,2,,3D9.1C2C625844 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,0
2012,2,,3D9.1C2C66AE95 ,UpColSpChin_abvRIS,843.081,2010,1,0,0,1
2012,2,,3D9.1C2C6666DC ,UpColSpChin_abvRIS,843.081,2010,1,0,0,0
2012,2,,3D9.1C2D6835C1 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C54D9 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67F5FF ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7CD1FB ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67F5AE ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B05D0 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C3832 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D70D685 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D717ABC ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7A9E94 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C0AB0 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7ADB88 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D747BA4 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C4A41 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D719092 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7DB0FC ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D716F45 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C8D96 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7E983A ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B7B2F ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C439B ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AA3CA ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AF8B1 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7AAFBF ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7BFFD9 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D74637F ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C526C ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C4E66 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D6FA673 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D719B1E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C9D35 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D683CE2 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D683860 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7A959E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AC3D7 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D719C04 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67D1C1 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67BE72 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D718793 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D719E72 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B02A6 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D719B43 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7BE7DE ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D747D12 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AF43E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7C26BC ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7190CF ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7A915D ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D718C73 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D70F418 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C2CAB ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D68379A ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7E194A ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67F322 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D71904D ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B06FB ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AD2DA ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D68165E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7BE6EE ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D717CCD ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AA1D8 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67C717 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D67F2AA ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D676BF1 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7BD7E8 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D6837E8 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B02BE ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C1224 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D681FF1 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AF4F3 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D68203E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7AE900 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D67D983 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D70EFDE ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D748D15 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D76603F ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67EAF8 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B9C55 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7C2C0A ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AF092 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D67D765 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D68093E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67E42C ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AEE4A ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67B77B ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B43E7 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B0CB1 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D6804A6 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D683ABB ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67D20B ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D718594 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7B0B2A ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D719790 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D717986 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7B04BE ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D71760E ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D719BC4 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D719D31 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7DC704 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7AE3AB ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D7B5CF6 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D71979D ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7DF2ED ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7A9536 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7ACDDB ,UpColSpChin_abvRIS,843.085,2010,1,0,0,0
2012,2,,3D9.1C2D70F68B ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C2640 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D7C33A3 ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
2012,2,,3D9.1C2D67DD9B ,UpColSpChin_abvRIS,843.085,2010,1,0,0,1
